Id,Date,RoomType,RoomTypeCode,RoomPrice,NumberOfBookings,NumberOfOccupents,DailyRevenue,RoomCategory,RoomCategoryCode,EventName,EventType,EventTypeCode,Demography,DemographyCode,EventShowtime,ShowTimeCode,EventLocation,EventLocationcode,HotelName,HotelLocation,Facilities
332,08/03/2022,Superior Twin Room,1,26500,27,2,715500,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
333,08/03/2022,Premium Double Room,3,34200,22,4,752400,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
334,08/03/2022,Executive Room,4,45000,14,5,630000,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Balcony, Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Patio, Flat-screen TV, Terrace, Sauna, Minibar, Free WiFi"
335,08/03/2022,Cilantro Suite,5,60000,11,6,660000,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
336,09/03/2022,Superior King Room,2,27200,23,1,625600,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
337,09/03/2022,Superior Twin Room,1,27900,20,2,558000,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
338,09/03/2022,Premium Double Room,3,34000,16,4,544000,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
339,09/03/2022,Executive Room,4,45300,12,5,543600,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Balcony, Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Patio, Flat-screen TV, Terrace, Sauna, Minibar, Free WiFi"
340,09/03/2022,Cilantro Suite,5,60500,4,6,242000,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
341,10/03/2022,Superior King Room,2,27300,20,1,546000,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
342,10/03/2022,Superior Twin Room,1,26600,27,2,718200,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
343,10/03/2022,Premium Double Room,3,34000,21,4,714000,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
344,10/03/2022,Executive Room,4,45100,13,5,586300,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Balcony, Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Patio, Flat-screen TV, Terrace, Sauna, Minibar, Free WiFi"
345,10/03/2022,Cilantro Suite,5,60100,11,6,661100,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
346,11/03/2022,Superior King Room,2,26800,22,1,589600,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
347,11/03/2022,Superior Twin Room,1,27400,27,2,739800,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
348,11/03/2022,Premium Double Room,3,34100,20,4,682000,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
349,11/03/2022,Executive Room,4,44200,10,5,442000,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Balcony, Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Patio, Flat-screen TV, Terrace, Sauna, Minibar, Free WiFi"
350,11/03/2022,Cilantro Suite,5,59200,8,6,473600,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
351,12/03/2022,Superior King Room,2,27400,21,1,575400,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
352,12/03/2022,Superior Twin Room,1,26800,24,2,643200,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
353,12/03/2022,Premium Double Room,3,34500,19,4,655500,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
354,12/03/2022,Executive Room,4,44900,12,5,538800,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
355,12/03/2022,Cilantro Suite,5,60200,5,6,301000,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
356,13/03/2022,Superior King Room,2,27800,23,1,639400,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
357,13/03/2022,Superior Twin Room,1,26900,20,2,538000,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Balcony, Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Patio, Flat-screen TV, Terrace, Sauna, Minibar, Free WiFi"
358,13/03/2022,Premium Double Room,3,34100,19,4,647900,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
359,13/03/2022,Executive Room,4,45400,13,5,590200,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
360,13/03/2022,Cilantro Suite,5,59600,10,6,596000,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
361,14/03/2022,Superior King Room,2,27500,23,1,632500,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
362,14/03/2022,Superior Twin Room,1,26300,27,2,710100,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
363,14/03/2022,Premium Double Room,3,34700,20,4,694000,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
364,14/03/2022,Executive Room,4,44200,15,5,663000,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
365,14/03/2022,Cilantro Suite,5,59500,4,6,238000,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Balcony, Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Patio, Flat-screen TV, Terrace, Sauna, Minibar, Free WiFi"
366,15/03/2022,Superior King Room,2,26800,24,1,643200,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
367,15/03/2022,Superior Twin Room,1,27100,27,2,731700,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
368,15/03/2022,Premium Double Room,3,34600,22,4,761200,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
369,15/03/2022,Executive Room,4,44100,11,5,485100,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
370,15/03/2022,Cilantro Suite,5,59700,9,6,537300,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Balcony, Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Patio, Flat-screen TV, Terrace, Sauna, Minibar, Free WiFi"
371,16/03/2022,Superior King Room,2,26700,23,1,614100,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
372,16/03/2022,Superior Twin Room,1,26500,23,2,609500,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
373,16/03/2022,Premium Double Room,3,34500,16,4,552000,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
374,16/03/2022,Executive Room,4,44300,11,5,487300,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
375,16/03/2022,Cilantro Suite,5,59700,8,6,477600,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Balcony, Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Patio, Flat-screen TV, Terrace, Sauna, Minibar, Free WiFi"
376,17/03/2022,Superior King Room,2,26900,25,1,672500,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
377,17/03/2022,Superior Twin Room,1,27000,22,2,594000,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
378,17/03/2022,Premium Double Room,3,34200,17,4,581400,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
379,17/03/2022,Executive Room,4,45400,12,5,544800,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
380,17/03/2022,Cilantro Suite,5,59300,9,6,533700,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Balcony, Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Patio, Flat-screen TV, Terrace, Sauna, Minibar, Free WiFi"
381,18/03/2022,Superior King Room,2,26800,20,1,536000,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
382,18/03/2022,Superior Twin Room,1,27800,24,2,667200,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
383,18/03/2022,Premium Double Room,3,34000,23,4,782000,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
384,18/03/2022,Executive Room,4,44600,11,5,490600,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
385,18/03/2022,Cilantro Suite,5,59600,10,6,596000,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Balcony, Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Patio, Flat-screen TV, Terrace, Sauna, Minibar, Free WiFi"
386,19/03/2022,Superior King Room,2,27700,22,1,609400,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
387,19/03/2022,Superior Twin Room,1,26800,27,2,723600,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
388,19/03/2022,Premium Double Room,3,33800,14,4,473200,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
389,19/03/2022,Executive Room,4,46100,13,5,599300,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
390,19/03/2022,Cilantro Suite,5,59500,11,6,654500,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
391,20/03/2022,Superior King Room,2,26300,24,1,631200,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
392,20/03/2022,Superior Twin Room,1,26400,26,2,686400,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
393,20/03/2022,Premium Double Room,3,33500,18,4,603000,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Balcony, Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Patio, Flat-screen TV, Terrace, Sauna, Minibar, Free WiFi"
394,20/03/2022,Executive Room,4,46400,9,5,417600,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
395,20/03/2022,Cilantro Suite,5,60300,5,6,301500,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
396,21/03/2022,Superior King Room,2,26300,20,1,526000,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
397,21/03/2022,Superior Twin Room,1,26500,21,2,556500,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
398,21/03/2022,Premium Double Room,3,34200,16,4,547200,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
399,21/03/2022,Executive Room,4,44400,16,5,710400,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
400,21/03/2022,Cilantro Suite,5,60400,4,6,241600,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
401,22/03/2022,Superior King Room,2,27400,23,1,630200,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Balcony, Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Patio, Flat-screen TV, Terrace, Sauna, Minibar, Free WiFi"
402,22/03/2022,Superior Twin Room,1,27400,23,2,630200,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
403,22/03/2022,Premium Double Room,3,33600,22,4,739200,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
404,22/03/2022,Executive Room,4,44000,16,5,704000,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
405,22/03/2022,Cilantro Suite,5,59900,4,6,239600,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
406,23/03/2022,Superior King Room,2,26700,24,1,640800,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Balcony, Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Patio, Flat-screen TV, Terrace, Sauna, Minibar, Free WiFi"
407,23/03/2022,Superior Twin Room,1,26900,20,2,538000,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
408,23/03/2022,Premium Double Room,3,33700,15,4,505500,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
409,23/03/2022,Executive Room,4,45100,21,5,947100,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
410,23/03/2022,Cilantro Suite,5,60300,11,6,663300,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
411,24/03/2022,Superior King Room,2,28500,29,1,826500,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Balcony, Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Patio, Flat-screen TV, Terrace, Sauna, Minibar, Free WiFi"
412,24/03/2022,Superior Twin Room,1,29500,28,2,826000,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
413,24/03/2022,Premium Double Room,3,38000,28,4,1064000,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
414,24/03/2022,Executive Room,4,49000,25,5,1225000,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
415,24/03/2022,Cilantro Suite,5,61000,12,6,732000,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
416,25/03/2022,Superior King Room,2,29000,36,1,1044000,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Balcony, Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Patio, Flat-screen TV, Terrace, Sauna, Minibar, Free WiFi"
417,25/03/2022,Superior Twin Room,1,31000,35,2,1085000,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
418,25/03/2022,Premium Double Room,3,39000,32,4,1248000,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
419,25/03/2022,Executive Room,4,52500,27,5,1417500,Business,5,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
420,25/03/2022,Cilantro Suite,5,62500,14,6,875000,Luxury,4,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
421,26/03/2022,Superior King Room,2,30000,40,1,1200000,Single,1,Road To EMF,Musical Show,3,Young Adults,2,Night,3,Port City,3,Cinnamon Lakeside,Colombo,"Balcony, Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Patio, Flat-screen TV, Terrace, Sauna, Minibar, Free WiFi"
422,26/03/2022,Superior Twin Room,1,33000,37,2,1221000,Double,2,Road To EMF,Musical Show,3,Young Adults,2,Night,3,Port City,3,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
423,26/03/2022,Premium Double Room,3,41000,35,4,1435000,Family,3,Road To EMF,Musical Show,3,Young Adults,2,Night,3,Port City,3,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
424,26/03/2022,Executive Room,4,55000,32,5,1760000,Business,5,Road To EMF,Musical Show,3,Young Adults,2,Night,3,Port City,3,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
425,26/03/2022,Cilantro Suite,5,63200,14,6,884800,Luxury,4,Road To EMF,Musical Show,3,Young Adults,2,Night,3,Port City,3,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
426,27/03/2022,Superior King Room,2,27500,27,1,742500,Single,1,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"City view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
427,27/03/2022,Superior Twin Room,1,27500,26,2,715000,Double,2,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
428,27/03/2022,Premium Double Room,3,38000,27,4,1026000,Family,3,0,0,,0,,0,,0,,Cinnamon Lakeside,Colombo,"Lake view, Garden view, Pool view, Pool with a view, Air conditioning, Flat-screen TV, Sauna, Minibar, Free WiFi"
